s.no,pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
178,16-03-2019 17:27,16-03-2019 17:41,0,3.5,14.5,0,0,15.3,yellow,cash,Manhattan Valley,Washington Heights South,Manhattan,Manhattan
179,01-03-2019 10:25,01-03-2019 10:32,1,0.84,6,0,0,9.3,yellow,cash,Upper West Side South,Lincoln Square West,Manhattan,Manhattan
180,08-03-2019 00:51,08-03-2019 00:56,5,0.93,5.5,1.86,0,11.16,yellow,credit card,East Village,Lower East Side,Manhattan,Manhattan
181,15-03-2019 09:20,15-03-2019 09:27,2,0.71,6,0,0,9.3,yellow,cash,Midtown East,Murray Hill,Manhattan,Manhattan
182,07-03-2019 00:09,07-03-2019 00:38,1,6.08,24,0,0,27.8,yellow,cash,Midtown South,Steinway,Manhattan,Queens
183,11-03-2019 20:45,11-03-2019 20:50,1,1.09,6,1.96,0,11.76,yellow,credit card,East Village,Gramercy,Manhattan,Manhattan
184,26-03-2019 12:52,26-03-2019 13:07,1,1.9,10.5,0,0,13.8,yellow,cash,Sutton Place/Turtle Bay North,Midtown South,Manhattan,Manhattan
185,13-03-2019 08:34,13-03-2019 08:51,1,1.8,11.5,0,0,14.8,yellow,cash,Penn Station/Madison Sq West,Lincoln Square West,Manhattan,Manhattan
186,14-03-2019 19:38,14-03-2019 19:43,1,1.5,6.5,2.7,0,13.5,yellow,credit card,Midtown East,Yorkville West,Manhattan,Manhattan
187,17-03-2019 00:48,17-03-2019 00:59,2,2.17,10,0,0,13.8,yellow,cash,Little Italy/NoLiTa,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
188,26-03-2019 15:06,26-03-2019 15:59,1,18.41,52,0.02,5.76,61.08,yellow,credit card,JFK Airport,Midtown Center,Queens,Manhattan
189,17-03-2019 00:50,17-03-2019 01:01,4,2,10,2.75,0,16.55,yellow,credit card,East Village,East Chelsea,Manhattan,Manhattan
190,30-03-2019 09:39,30-03-2019 09:45,1,1.2,6.5,1.95,0,11.75,yellow,credit card,Hudson Sq,Greenwich Village North,Manhattan,Manhattan
191,31-03-2019 14:28,31-03-2019 14:34,1,1.46,6.5,1.96,0,11.76,yellow,credit card,Sutton Place/Turtle Bay North,Lenox Hill East,Manhattan,Manhattan
192,19-03-2019 09:28,19-03-2019 10:01,1,14.1,39.5,6,0,46.3,yellow,credit card,JFK Airport,Astoria,Queens,Queens
193,18-03-2019 21:28,18-03-2019 21:52,1,14.3,40,0,0,41.3,yellow,cash,JFK Airport,Sheepshead Bay,Queens,Brooklyn
194,10-03-2019 06:32,10-03-2019 06:36,1,0.66,4.5,0,0,7.8,yellow,cash,Garment District,Murray Hill,Manhattan,Manhattan
195,20-03-2019 18:51,20-03-2019 19:03,1,3.13,11.5,3.16,0,18.96,yellow,credit card,Lenox Hill East,East Harlem South,Manhattan,Manhattan
196,12-03-2019 14:39,12-03-2019 15:06,1,6.5,23.5,0,5.76,32.56,yellow,cash,Times Sq/Theatre District,Williamsburg (North Side),Manhattan,Brooklyn
197,19-03-2019 14:05,19-03-2019 14:11,1,1.3,6.5,2.45,0,12.25,yellow,credit card,Penn Station/Madison Sq West,Clinton West,Manhattan,Manhattan
198,19-03-2019 16:13,19-03-2019 16:14,1,0.2,3,0,0,7.3,yellow,cash,Greenwich Village North,Greenwich Village North,Manhattan,Manhattan
199,16-03-2019 13:18,16-03-2019 13:33,1,1.8,11,0,0,14.3,yellow,cash,West Chelsea/Hudson Yards,Times Sq/Theatre District,Manhattan,Manhattan
200,14-03-2019 07:59,14-03-2019 08:09,1,1.4,8.5,2.35,0,14.15,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
201,31-03-2019 14:28,31-03-2019 14:41,1,1.1,9,0,0,12.3,yellow,cash,Sutton Place/Turtle Bay North,Times Sq/Theatre District,Manhattan,Manhattan
202,15-03-2019 21:25,15-03-2019 21:31,1,0.88,6,0,0,9.8,yellow,cash,Upper East Side South,Midtown Center,Manhattan,Manhattan
203,02-03-2019 22:42,02-03-2019 22:56,1,2.3,11.5,3.8,0,19.1,yellow,credit card,Times Sq/Theatre District,Upper West Side South,Manhattan,Manhattan
204,25-03-2019 18:47,25-03-2019 18:57,3,1.21,7.5,0,0,11.8,yellow,cash,Clinton West,Clinton East,Manhattan,Manhattan
205,15-03-2019 14:19,15-03-2019 14:20,5,0.47,3.5,0,0,6.8,yellow,credit card,Lenox Hill West,Yorkville West,Manhattan,Manhattan
206,06-03-2019 09:48,06-03-2019 09:58,1,1.6,8.5,2.35,0,14.15,yellow,credit card,Little Italy/NoLiTa,Flatiron,Manhattan,Manhattan
207,08-03-2019 18:04,08-03-2019 18:11,1,1.5,7,4,0,15.3,yellow,credit card,Manhattan Valley,Lincoln Square East,Manhattan,Manhattan
208,07-03-2019 17:15,07-03-2019 17:18,1,0.4,4.5,0,0,8.8,yellow,cash,Upper West Side South,Upper West Side North,Manhattan,Manhattan
209,30-03-2019 23:38,30-03-2019 23:48,1,1.1,7.5,1,0,12.3,yellow,credit card,SoHo,Lower East Side,Manhattan,Manhattan
210,13-03-2019 07:15,13-03-2019 07:25,1,2.27,9.5,0,0,12.8,yellow,cash,Gramercy,Midtown Center,Manhattan,Manhattan
211,30-03-2019 23:53,30-03-2019 23:56,1,0.6,4.5,0,0,8.3,yellow,credit card,Greenwich Village South,Greenwich Village North,Manhattan,Manhattan
212,25-03-2019 21:36,25-03-2019 21:44,1,0.9,7,2.16,0,12.96,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
213,30-03-2019 11:31,30-03-2019 11:35,1,0.3,4,3,0,10.3,yellow,credit card,Greenwich Village South,East Village,Manhattan,Manhattan
214,22-03-2019 22:40,22-03-2019 22:55,1,2.75,12.5,0,0,13.8,yellow,cash,Stuyvesant Heights,Crown Heights North,Brooklyn,Brooklyn
215,10-03-2019 10:32,10-03-2019 10:35,1,0.6,4.5,1.06,0,6.36,yellow,credit card,Morningside Heights,Manhattan Valley,Manhattan,Manhattan
216,05-03-2019 22:00,05-03-2019 22:17,2,3.6,14.5,3.65,0,21.95,yellow,credit card,Sutton Place/Turtle Bay North,TriBeCa/Civic Center,Manhattan,Manhattan
217,15-03-2019 22:59,15-03-2019 23:04,6,1.16,6,0,0,9.8,yellow,cash,Upper West Side South,Upper West Side North,Manhattan,Manhattan
218,20-03-2019 11:15,20-03-2019 11:59,1,15.01,46.5,0,5.76,53.06,yellow,credit card,Lenox Hill East,Midwood,Manhattan,Brooklyn
219,08-03-2019 18:08,08-03-2019 18:15,1,1.4,7,2.25,0,13.55,yellow,credit card,Kips Bay,Alphabet City,Manhattan,Manhattan
220,20-03-2019 22:27,20-03-2019 22:49,2,3.69,16,0,0,19.8,yellow,cash,Lower East Side,Times Sq/Theatre District,Manhattan,Manhattan
221,14-03-2019 12:43,14-03-2019 13:06,1,8.81,27.5,7.31,5.76,43.87,yellow,credit card,LaGuardia Airport,Lenox Hill East,Queens,Manhattan
222,22-03-2019 21:39,22-03-2019 21:45,1,0.84,6,2,0,11.8,yellow,credit card,Upper East Side South,Sutton Place/Turtle Bay North,Manhattan,Manhattan
223,13-03-2019 21:57,13-03-2019 22:15,1,9.61,27.5,5.56,5.76,42.62,yellow,credit card,LaGuardia Airport,Lenox Hill East,Queens,Manhattan
224,19-03-2019 23:41,19-03-2019 23:43,1,0.4,4,0,0,7.8,yellow,cash,Upper East Side South,Lenox Hill East,Manhattan,Manhattan
225,22-03-2019 15:36,22-03-2019 16:34,2,12.07,48.5,11.51,5.76,69.07,yellow,credit card,Manhattan Valley,Boerum Hill,Manhattan,Brooklyn
226,01-03-2019 20:28,01-03-2019 20:36,1,1.31,7.5,0,0,11.3,yellow,cash,Garment District,Midtown East,Manhattan,Manhattan
227,14-03-2019 14:28,14-03-2019 14:56,1,3.79,19.5,4.56,0,29.31,yellow,credit card,Midtown Center,Lenox Hill East,Manhattan,Manhattan
228,03-03-2019 21:02,03-03-2019 21:22,1,9.9,28,7.51,5.76,45.07,yellow,credit card,LaGuardia Airport,Upper East Side South,Queens,Manhattan
229,19-03-2019 23:32,19-03-2019 23:40,1,1.86,8,2.36,0,14.16,yellow,credit card,Times Sq/Theatre District,Union Sq,Manhattan,Manhattan
230,17-03-2019 02:22,17-03-2019 02:31,2,0.66,7,1.94,0,12.74,yellow,credit card,East Village,East Village,Manhattan,Manhattan
231,04-03-2019 15:30,04-03-2019 15:41,1,0.62,7.5,2.16,0,12.96,yellow,credit card,Midtown Center,Midtown Center,Manhattan,Manhattan
232,14-03-2019 11:45,14-03-2019 11:48,1,0.7,4.5,0,0,7.8,yellow,cash,Yorkville West,Yorkville West,Manhattan,Manhattan
233,07-03-2019 23:46,07-03-2019 23:51,1,1.09,6,1.96,0,11.76,yellow,credit card,Penn Station/Madison Sq West,Midtown Center,Manhattan,Manhattan
234,06-03-2019 21:56,06-03-2019 22:03,1,1.1,6.5,1.54,0,11.84,yellow,credit card,Gramercy,West Village,Manhattan,Manhattan
235,20-03-2019 23:19,20-03-2019 23:46,1,4.82,19.5,4.66,0,27.96,yellow,credit card,Union Sq,Financial District South,Manhattan,Manhattan
236,15-03-2019 19:33,15-03-2019 19:54,1,3.3,15.5,2.96,0,22.76,yellow,credit card,Upper East Side South,Gramercy,Manhattan,Manhattan
237,26-03-2019 12:11,26-03-2019 12:23,1,1,8.5,0,0,11.8,yellow,cash,Clinton East,Garment District,Manhattan,Manhattan
238,09-03-2019 01:49,09-03-2019 01:54,1,1.5,6.5,2.55,0,12.85,yellow,credit card,SoHo,Flatiron,Manhattan,Manhattan
239,14-03-2019 08:51,14-03-2019 09:00,2,1,7.5,2.15,0,12.95,yellow,credit card,Midtown South,Midtown North,Manhattan,Manhattan
240,20-03-2019 20:17,20-03-2019 20:46,1,10.1,32,5.5,5.76,47.06,yellow,credit card,LaGuardia Airport,Times Sq/Theatre District,Queens,Manhattan
241,29-03-2019 13:30,29-03-2019 13:36,1,1.23,6.5,2.45,0,12.25,yellow,credit card,Manhattan Valley,Upper West Side North,Manhattan,Manhattan
242,10-03-2019 12:44,10-03-2019 12:48,4,1.1,5.5,0.44,0,9.24,yellow,credit card,Lenox Hill West,Yorkville East,Manhattan,Manhattan
243,01-03-2019 12:14,01-03-2019 12:18,2,0.5,4.5,1.05,0,6.35,yellow,credit card,East Harlem North,East Harlem North,Manhattan,Manhattan
244,22-03-2019 10:35,22-03-2019 10:41,1,0.75,5.5,1.5,0,10.3,yellow,credit card,Lincoln Square East,Midtown North,Manhattan,Manhattan
245,31-03-2019 18:09,31-03-2019 18:25,1,2.62,12,3.06,0,18.36,yellow,credit card,Midtown Center,East Village,Manhattan,Manhattan
246,14-03-2019 19:36,14-03-2019 19:52,1,1.65,11.5,3.95,0,19.75,yellow,credit card,UN/Turtle Bay South,Penn Station/Madison Sq West,Manhattan,Manhattan
247,07-03-2019 18:49,07-03-2019 19:07,1,2.75,13,3.46,0,20.76,yellow,credit card,Yorkville West,Lincoln Square East,Manhattan,Manhattan
248,02-03-2019 23:13,02-03-2019 23:28,1,2.32,12,0,0,15.8,yellow,cash,Little Italy/NoLiTa,Midtown South,Manhattan,Manhattan
249,10-03-2019 01:44,10-03-2019 01:51,6,1.44,6.5,3.09,0,13.39,yellow,credit card,West Village,Midtown South,Manhattan,Manhattan
250,21-03-2019 10:07,21-03-2019 10:52,2,16.74,52,15.26,5.76,76.32,yellow,credit card,East Chelsea,JFK Airport,Manhattan,Queens
251,07-03-2019 13:07,07-03-2019 13:22,6,1.7,10.5,2.75,0,16.55,yellow,credit card,Midtown Center,Union Sq,Manhattan,Manhattan
252,09-03-2019 02:17,09-03-2019 02:28,1,1.46,8.5,1,0,13.3,yellow,credit card,Lower East Side,Union Sq,Manhattan,Manhattan
253,03-03-2019 13:38,03-03-2019 13:49,5,1.78,9.5,2.56,0,15.36,yellow,credit card,Upper West Side South,Lenox Hill West,Manhattan,Manhattan
254,16-03-2019 12:17,16-03-2019 12:34,1,2.7,13.5,0,0,16.8,yellow,cash,Bloomingdale,Lincoln Square East,Manhattan,Manhattan
255,12-03-2019 07:31,12-03-2019 07:34,1,0.5,4,2.15,0,9.45,yellow,credit card,Upper West Side South,Upper West Side South,Manhattan,Manhattan
256,22-03-2019 01:12,22-03-2019 01:26,2,2.77,12,1,0,16.8,yellow,credit card,Lower East Side,Flatiron,Manhattan,Manhattan
257,11-03-2019 18:18,11-03-2019 18:26,1,1.13,7,1.7,0,13,yellow,credit card,Lenox Hill West,Midtown Center,Manhattan,Manhattan
258,03-03-2019 20:28,03-03-2019 20:33,2,0.9,5.5,0,0,9.3,yellow,cash,Times Sq/Theatre District,Midtown North,Manhattan,Manhattan
259,20-03-2019 03:41,20-03-2019 03:58,6,5.53,17.5,2.5,0,23.8,yellow,credit card,Chinatown,Yorkville West,Manhattan,Manhattan
260,05-03-2019 22:16,05-03-2019 22:24,1,1.06,7,1.08,0,11.88,yellow,credit card,Penn Station/Madison Sq West,Murray Hill,Manhattan,Manhattan
261,21-03-2019 16:19,21-03-2019 16:24,1,0.8,5.5,0,0,9.8,yellow,cash,Garment District,Union Sq,Manhattan,Manhattan
262,03-03-2019 14:34,03-03-2019 14:42,2,1.35,7.5,1,0,11.8,yellow,credit card,Union Sq,West Chelsea/Hudson Yards,Manhattan,Manhattan
263,07-03-2019 02:07,07-03-2019 02:13,1,0.85,6,1.96,0,11.76,yellow,credit card,Greenwich Village South,East Village,Manhattan,Manhattan
264,28-03-2019 10:50,28-03-2019 10:55,1,1.47,6.5,2.45,0,12.25,yellow,credit card,Lenox Hill East,East Harlem South,Manhattan,Manhattan
265,03-03-2019 20:32,03-03-2019 20:39,1,0.77,6,1.2,0,11,yellow,credit card,East Village,Little Italy/NoLiTa,Manhattan,Manhattan
266,26-03-2019 21:42,26-03-2019 22:05,2,4.4,17.5,3.76,0,22.56,yellow,credit card,Fort Greene,Cypress Hills,Brooklyn,Brooklyn
267,27-03-2019 00:09,27-03-2019 00:37,1,9.39,29.5,0,0,33.3,yellow,cash,Garment District,Park Slope,Manhattan,Brooklyn
268,03-03-2019 11:16,03-03-2019 11:20,1,1.3,6,0,0,9.3,yellow,cash,Clinton West,Lincoln Square West,Manhattan,Manhattan
269,03-03-2019 21:34,03-03-2019 22:08,2,7.8,28,6.35,0,38.15,yellow,credit card,Greenwich Village North,Central Harlem,Manhattan,Manhattan
270,09-03-2019 02:35,09-03-2019 03:10,1,10.82,36,7.96,0,47.76,yellow,credit card,Gramercy,Washington Heights South,Manhattan,Manhattan
271,18-03-2019 19:41,18-03-2019 19:51,1,1.33,8.5,2.56,0,15.36,yellow,credit card,Midtown North,Lincoln Square West,Manhattan,Manhattan
272,27-03-2019 14:41,27-03-2019 15:20,4,3.03,23,5.26,0,31.56,yellow,credit card,Central Park,Greenwich Village North,Manhattan,Manhattan
273,15-03-2019 09:56,15-03-2019 10:31,1,13.4,38.5,0,0,39.3,yellow,cash,JFK Airport,North Corona,Queens,Queens
274,26-03-2019 23:54,27-03-2019 00:03,1,2.24,9,3.2,0,16,yellow,credit card,TriBeCa/Civic Center,Flatiron,Manhattan,Manhattan
275,09-03-2019 10:51,09-03-2019 10:55,1,0.74,5,1.66,0,9.96,yellow,credit card,Lincoln Square West,Lincoln Square East,Manhattan,Manhattan
276,27-03-2019 23:16,27-03-2019 23:34,1,4.91,17.5,4.26,0,25.56,yellow,credit card,East Village,Greenpoint,Manhattan,Brooklyn
277,14-03-2019 19:56,14-03-2019 20:07,1,1.24,8,3.69,0,15.99,yellow,credit card,Midtown Center,Upper East Side South,Manhattan,Manhattan
278,25-03-2019 16:23,25-03-2019 17:12,0,11.8,40.5,10.55,0,52.85,yellow,credit card,LaGuardia Airport,Boerum Hill,Queens,Brooklyn
279,14-03-2019 17:52,14-03-2019 18:08,1,2.1,12,3.25,0,19.55,yellow,credit card,Midtown Center,Kips Bay,Manhattan,Manhattan
280,26-03-2019 22:40,26-03-2019 22:56,1,4.1,15,3.75,0,22.55,yellow,credit card,Midtown East,Greenpoint,Manhattan,Brooklyn
281,25-03-2019 12:44,25-03-2019 12:57,1,1.7,10,2.65,0,15.95,yellow,credit card,Murray Hill,Greenwich Village North,Manhattan,Manhattan
282,04-03-2019 20:45,04-03-2019 20:52,2,0.9,6.5,1,0,11.3,yellow,credit card,Murray Hill,Penn Station/Madison Sq West,Manhattan,Manhattan
283,22-03-2019 11:55,22-03-2019 12:36,2,16.6,52,6,5.76,67.06,yellow,credit card,Midtown Center,JFK Airport,Manhattan,Queens
284,14-03-2019 13:51,14-03-2019 13:59,1,1.1,7,3.05,0,13.35,yellow,credit card,Garment District,Midtown North,Manhattan,Manhattan
285,05-03-2019 07:01,05-03-2019 07:10,1,1.5,8.5,0,0,11.8,yellow,cash,Financial District North,TriBeCa/Civic Center,Manhattan,Manhattan
286,30-03-2019 21:43,30-03-2019 21:56,1,1.5,9.5,0,0,13.3,yellow,cash,West Chelsea/Hudson Yards,Garment District,Manhattan,Manhattan
287,04-03-2019 22:21,04-03-2019 22:30,2,2.41,9.5,3.32,0,16.62,yellow,credit card,Midtown Center,Yorkville West,Manhattan,Manhattan
288,28-03-2019 19:44,28-03-2019 19:55,1,1.5,9,1,0,13.8,yellow,credit card,Union Sq,Lower East Side,Manhattan,Manhattan
289,27-03-2019 08:38,27-03-2019 08:43,1,0.9,5.5,0,0,8.8,yellow,cash,Upper East Side South,Upper East Side North,Manhattan,Manhattan
290,06-03-2019 15:09,06-03-2019 15:19,1,0.77,7,2.06,0,12.36,yellow,credit card,Lincoln Square East,Clinton West,Manhattan,Manhattan
291,02-03-2019 12:19,02-03-2019 12:25,1,1.21,6.5,1.96,0,11.76,yellow,credit card,Union Sq,Greenwich Village South,Manhattan,Manhattan
292,10-03-2019 17:32,10-03-2019 17:51,1,2.9,15,3.65,0,21.95,yellow,credit card,Midtown North,Long Island City/Hunters Point,Manhattan,Queens
293,15-03-2019 23:31,15-03-2019 23:48,1,2.3,12.5,3,0,19.3,yellow,credit card,Greenwich Village South,Murray Hill,Manhattan,Manhattan
294,15-03-2019 10:19,15-03-2019 10:25,1,1.24,6.5,0.88,0,8.18,yellow,credit card,Upper West Side North,Morningside Heights,Manhattan,Manhattan
295,04-03-2019 15:55,04-03-2019 16:14,1,3.81,16,0,0,19.3,yellow,cash,Battery Park City,Penn Station/Madison Sq West,Manhattan,Manhattan
296,21-03-2019 09:48,21-03-2019 10:05,1,0.9,11,2.85,0,17.15,yellow,credit card,Murray Hill,Sutton Place/Turtle Bay North,Manhattan,Manhattan
297,05-03-2019 14:57,05-03-2019 15:08,2,1.07,8,2.26,0,13.56,yellow,credit card,Lenox Hill West,Upper East Side South,Manhattan,Manhattan
298,18-03-2019 15:10,18-03-2019 15:30,2,8.55,26,7.01,5.76,42.07,yellow,credit card,Upper East Side North,LaGuardia Airport,Manhattan,Queens
299,15-03-2019 15:11,15-03-2019 15:25,1,2.27,11,2.86,0,17.16,yellow,credit card,Flatiron,Lincoln Square East,Manhattan,Manhattan
300,15-03-2019 02:02,15-03-2019 02:16,2,8.02,23,0,0,24.3,yellow,cash,Steinway,Hillcrest/Pomonok,Queens,Queens
301,05-03-2019 14:55,05-03-2019 15:02,2,1,6.5,0,0,9.8,yellow,cash,Lincoln Square East,Upper West Side South,Manhattan,Manhattan
302,20-03-2019 17:22,20-03-2019 18:07,1,17.01,52,0,5.76,65.56,yellow,cash,JFK Airport,Midtown East,Queens,Manhattan
303,06-03-2019 01:29,06-03-2019 01:47,1,5.6,19,0,0,22.8,yellow,credit card,Garment District,East Harlem South,Manhattan,Manhattan
304,25-03-2019 22:43,25-03-2019 22:51,1,1.4,7.5,0,0,11.3,yellow,cash,Upper East Side South,UN/Turtle Bay South,Manhattan,Manhattan
305,13-03-2019 11:29,13-03-2019 11:39,2,1.4,8,0,0,11.3,yellow,cash,SoHo,Meatpacking/West Village West,Manhattan,Manhattan
306,02-03-2019 01:05,02-03-2019 01:25,1,6.25,20,4,0,27.8,yellow,credit card,East Village,Bloomingdale,Manhattan,Manhattan
307,27-03-2019 16:25,27-03-2019 16:35,1,0.68,7.5,0,0,11.8,yellow,cash,Upper East Side South,Upper East Side South,Manhattan,Manhattan
308,18-03-2019 12:54,18-03-2019 13:32,5,18.76,52,11.71,5.76,70.27,yellow,credit card,Central Harlem,JFK Airport,Manhattan,Queens
309,08-03-2019 00:42,08-03-2019 00:53,2,3.67,12,3.16,0,18.96,yellow,credit card,East Village,Yorkville West,Manhattan,Manhattan
310,16-03-2019 14:02,16-03-2019 14:10,3,1.2,7.5,2.16,0,12.96,yellow,credit card,Upper East Side South,Lenox Hill West,Manhattan,Manhattan
311,22-03-2019 19:16,22-03-2019 19:21,2,0.95,5.5,2.45,0,12.25,yellow,credit card,Lincoln Square East,Midtown North,Manhattan,Manhattan
312,20-03-2019 08:47,20-03-2019 09:07,1,1.3,13,3.26,0,19.56,yellow,credit card,Lincoln Square West,Times Sq/Theatre District,Manhattan,Manhattan
313,20-03-2019 14:15,20-03-2019 14:26,1,4,14,0,0,14.8,yellow,credit card,JFK Airport,Baisley Park,Queens,Queens
314,24-03-2019 06:21,24-03-2019 06:46,1,18.99,50.5,10.26,0,61.56,yellow,credit card,JFK Airport,Brooklyn Heights,Queens,Brooklyn
315,12-03-2019 23:55,13-03-2019 00:06,1,1.2,8,1.5,0,13.3,yellow,credit card,Hudson Sq,Lower East Side,Manhattan,Manhattan
316,07-03-2019 19:05,07-03-2019 19:17,6,2.04,10,2.86,0,17.16,yellow,credit card,Midtown East,East Village,Manhattan,Manhattan
317,12-03-2019 17:55,12-03-2019 18:04,1,1.4,8.5,3.2,0,16,yellow,credit card,TriBeCa/Civic Center,Financial District South,Manhattan,Manhattan
318,16-03-2019 13:17,16-03-2019 13:25,1,0.66,7,0,0,10.3,yellow,cash,Midtown East,Midtown East,Manhattan,Manhattan
319,01-03-2019 21:38,01-03-2019 21:44,2,0.7,6,1.95,0,11.75,yellow,credit card,Lower East Side,Little Italy/NoLiTa,Manhattan,Manhattan
320,28-03-2019 23:05,28-03-2019 23:14,1,1.5,8,0,0,11.8,yellow,cash,Little Italy/NoLiTa,Gramercy,Manhattan,Manhattan
321,23-03-2019 14:00,23-03-2019 14:08,2,1.1,7,1.75,0,12.05,yellow,credit card,Midtown South,Greenwich Village North,Manhattan,Manhattan
322,07-03-2019 09:18,07-03-2019 09:26,1,0.81,7,2.06,0,12.36,yellow,credit card,Midtown North,Lincoln Square East,Manhattan,Manhattan
323,19-03-2019 09:38,19-03-2019 09:58,5,3.27,15,0.92,0,19.22,yellow,credit card,Kips Bay,East Chelsea,Manhattan,Manhattan
324,13-03-2019 22:40,13-03-2019 22:53,1,1.9,10,0,0,13.8,yellow,cash,Union Sq,Times Sq/Theatre District,Manhattan,Manhattan
325,02-03-2019 16:27,02-03-2019 16:41,2,1.7,10.5,0,0,13.8,yellow,cash,Greenwich Village South,Midtown South,Manhattan,Manhattan
326,05-03-2019 15:01,05-03-2019 15:11,1,0.83,7.5,1.2,0,12,yellow,credit card,SoHo,TriBeCa/Civic Center,Manhattan,Manhattan
327,24-03-2019 08:12,24-03-2019 08:23,1,3.17,11,2.86,0,17.16,yellow,credit card,Sutton Place/Turtle Bay North,Union Sq,Manhattan,Manhattan
328,28-03-2019 13:18,28-03-2019 13:27,3,1.34,7.5,2.16,0,12.96,yellow,credit card,Lenox Hill East,Upper East Side North,Manhattan,Manhattan
329,24-03-2019 00:27,24-03-2019 00:35,1,1.6,7.5,2.25,0,13.55,yellow,credit card,West Village,Penn Station/Madison Sq West,Manhattan,Manhattan
330,12-03-2019 21:26,12-03-2019 21:37,1,2,9.5,2.65,0,15.95,yellow,credit card,Murray Hill,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
331,06-03-2019 14:39,06-03-2019 14:46,1,0.5,6.5,1.95,0,11.75,yellow,credit card,Murray Hill,Garment District,Manhattan,Manhattan
332,16-03-2019 01:14,16-03-2019 01:26,1,2.6,11,0,0,12.3,yellow,cash,Crown Heights North,Crown Heights South,Brooklyn,Brooklyn
333,26-03-2019 01:14,26-03-2019 01:20,1,2.14,8,0,0,11.8,yellow,cash,Seaport,DUMBO/Vinegar Hill,Manhattan,Brooklyn
334,12-03-2019 02:58,12-03-2019 03:04,2,1.5,7,2.15,0,12.95,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
335,26-03-2019 21:07,26-03-2019 21:29,1,3.97,18,4.36,0,26.16,yellow,credit card,Union Sq,East Harlem South,Manhattan,Manhattan
336,20-03-2019 20:52,20-03-2019 21:08,1,4.08,14.5,3.66,0,21.96,yellow,credit card,East Village,Yorkville East,Manhattan,Manhattan
337,01-03-2019 17:51,01-03-2019 18:02,1,1.75,9,3.99,0,17.29,yellow,credit card,Penn Station/Madison Sq West,Greenwich Village North,Manhattan,Manhattan
338,31-03-2019 19:48,31-03-2019 20:00,1,1.22,8.5,0,0,11.8,yellow,cash,Greenwich Village North,Meatpacking/West Village West,Manhattan,Manhattan
339,11-03-2019 17:55,11-03-2019 18:04,1,2.48,10,2.86,0,17.16,yellow,credit card,Battery Park City,East Chelsea,Manhattan,Manhattan
340,24-03-2019 12:32,24-03-2019 12:43,3,2.7,11,3.55,0,17.85,yellow,credit card,Yorkville East,East Harlem North,Manhattan,Manhattan
341,12-03-2019 18:34,12-03-2019 18:43,1,0.37,6.5,0,0,10.8,yellow,cash,Midtown North,Midtown North,Manhattan,Manhattan
342,27-03-2019 20:09,27-03-2019 20:13,1,1.29,5.5,0,0,9.3,yellow,cash,Upper West Side South,Bloomingdale,Manhattan,Manhattan
343,06-03-2019 23:32,06-03-2019 23:38,2,1.25,6.5,1.54,0,11.84,yellow,credit card,Greenwich Village South,TriBeCa/Civic Center,Manhattan,Manhattan
